bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
15,15003,9,2,1,6,14,175,2022-05-28 10:20:07+00:00,155,12
15,15081,2,1,1,2,3,11,2022-05-28 10:20:07+00:00,11,3
15,15082,3,0,0,3,14,18,2022-05-28 10:20:07+00:00,18,14
15,15083,2,0,0,2,6,9,2022-05-28 10:20:07+00:00,9,6
15,15084,3,1,1,3,2,25,2022-05-28 10:20:07+00:00,25,2
15,15085,5,1,0,4,14,41,2022-05-28 10:20:07+00:00,34,13
15,15086,2,0,0,2,10,13,2022-05-28 10:20:07+00:00,13,10
15,15087,3,0,0,3,11,15,2022-05-28 10:20:07+00:00,15,11
15,15088,2,0,0,2,8,12,2022-05-28 10:20:07+00:00,12,8
15,15089,4,0,0,4,2,30,2022-05-28 10:20:07+00:00,30,2
15,15090,3,1,0,2,8,15,2022-05-28 10:20:07+00:00,15,6
15,15091,4,0,0,2,9,21,2022-05-28 10:20:07+00:00,21,7
16,16051,3,0,0,2,9,54,2022-05-28 10:20:07+00:00,51,8
16,16052,1,2,0,1,0,42,2022-05-28 10:20:07+00:00,42,0
16,16053,3,5,1,1,6,82,2022-05-28 10:20:07+00:00,66,2
16,16054,2,1,0,1,19,11,2022-05-28 10:20:07+00:00,8,12
16,16055,1,0,0,1,1,13,2022-05-28 10:20:07+00:00,13,1
16,16061,2,2,0,2,9,13,2022-05-28 10:20:07+00:00,13,9
16,16062,3,1,1,2,17,42,2022-05-28 10:20:07+00:00,35,10
16,16063,4,0,0,4,13,67,2022-05-28 10:20:07+00:00,67,13
16,16064,4,0,0,3,0,17,2022-05-28 10:20:07+00:00,15,0
16,16065,1,0,0,1,2,4,2022-05-28 10:20:07+00:00,4,2
16,16066,2,3,0,2,16,26,2022-05-28 10:20:07+00:00,26,16
16,16067,2,0,0,2,8,7,2022-05-28 10:20:07+00:00,7,8
16,16068,1,0,0,1,1,5,2022-05-28 10:20:07+00:00,5,1
16,16069,1,0,0,1,2,6,2022-05-28 10:20:07+00:00,6,2
16,16070,3,0,0,2,9,8,2022-05-28 10:20:07+00:00,7,9
16,16071,3,1,0,3,12,65,2022-05-28 10:20:07+00:00,65,12
16,16072,1,0,0,1,3,5,2022-05-28 10:20:07+00:00,5,3
16,16073,1,0,0,1,7,14,2022-05-28 10:20:07+00:00,14,7
16,16074,1,1,0,1,2,5,2022-05-28 10:20:07+00:00,5,2
16,16075,1,0,0,1,1,3,2022-05-28 10:20:07+00:00,3,1
16,16076,1,0,0,1,2,8,2022-05-28 10:20:07+00:00,8,2
16,16077,2,0,0,1,9,23,2022-05-28 10:20:07+00:00,22,6
