bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
05,05314,18,31,20,11,26,259,2021-12-26 12:15:00+01:00,213,10
05,05315,30,51,33,18,27,361,2021-12-26 12:15:00+01:00,314,14
05,05316,5,7,4,2,12,57,2021-12-26 12:15:00+01:00,45,6
05,05334,13,31,20,7,20,254,2021-12-26 12:15:00+01:00,237,17
05,05358,6,9,6,4,5,55,2021-12-26 12:15:00+01:00,49,4
05,05362,6,7,2,6,9,47,2021-12-26 12:15:00+01:00,47,9
05,05366,3,2,2,3,7,21,2021-12-26 12:15:00+01:00,21,7
05,05370,3,7,2,3,8,32,2021-12-26 12:15:00+01:00,32,8
05,05374,6,10,7,6,14,65,2021-12-26 12:15:00+01:00,65,14
05,05378,4,5,2,4,1,38,2021-12-26 12:15:00+01:00,38,1
05,05382,7,16,7,6,10,74,2021-12-26 12:15:00+01:00,65,7
05,05512,2,4,3,2,6,31,2021-12-26 12:15:00+01:00,31,6
05,05513,7,9,4,4,15,74,2021-12-26 12:15:00+01:00,63,5
05,05515,9,11,11,7,17,190,2021-12-26 12:15:00+01:00,182,6
05,05554,6,5,3,5,21,46,2021-12-26 12:15:00+01:00,46,19
05,05558,5,3,2,3,5,26,2021-12-26 12:15:00+01:00,16,5
05,05562,15,24,14,14,50,174,2021-12-26 12:15:00+01:00,151,41
05,05566,7,11,4,5,26,80,2021-12-26 12:15:00+01:00,67,24
05,05570,6,4,4,5,9,41,2021-12-26 12:15:00+01:00,40,6
05,05711,6,13,6,4,20,124,2021-12-26 12:15:00+01:00,105,11
05,05754,4,12,9,4,3,46,2021-12-26 12:15:00+01:00,46,3
05,05758,5,7,6,3,14,41,2021-12-26 12:15:00+01:00,38,7
05,05762,6,3,0,5,3,32,2021-12-26 12:15:00+01:00,28,3
05,05766,2,22,12,2,2,48,2021-12-26 12:15:00+01:00,48,2
05,05770,9,14,10,6,33,163,2021-12-26 12:15:00+01:00,144,27
05,05774,7,18,16,5,18,69,2021-12-26 12:15:00+01:00,60,12
05,05911,8,17,12,6,26,163,2021-12-26 12:15:00+01:00,144,24
05,05913,9,16,4,9,26,242,2021-12-26 12:15:00+01:00,242,26
05,05914,7,8,5,5,9,73,2021-12-26 12:15:00+01:00,69,4
05,05915,7,11,9,5,26,65,2021-12-26 12:15:00+01:00,54,15
05,05916,4,6,3,4,12,52,2021-12-26 12:15:00+01:00,52,12
05,05954,8,5,2,6,20,108,2021-12-26 12:15:00+01:00,72,13
05,05958,10,12,9,9,19,63,2021-12-26 12:15:00+01:00,62,16
05,05962,10,19,11,8,28,75,2021-12-26 12:15:00+01:00,71,24
05,05966,3,3,2,3,7,21,2021-12-26 12:15:00+01:00,21,7
05,05970,5,6,3,5,14,92,2021-12-26 12:15:00+01:00,92,14
05,05974,9,10,5,7,14,75,2021-12-26 12:15:00+01:00,67,8
05,05978,8,10,5,8,11,82,2021-12-26 12:15:00+01:00,82,11
06,06411,7,10,7,4,25,81,2021-12-26 12:15:00+01:00,53,4
06,06412,17,49,17,12,32,264,2021-12-26 12:15:00+01:00,239,26
06,06413,4,13,6,2,23,82,2021-12-26 12:15:00+01:00,73,21
06,06414,6,20,10,4,14,79,2021-12-26 12:15:00+01:00,71,14
06,06431,5,4,2,5,11,30,2021-12-26 12:15:00+01:00,30,11
06,06432,2,14,8,2,1,25,2021-12-26 12:15:00+01:00,25,1
06,06433,2,10,2,2,0,25,2021-12-26 12:15:00+01:00,25,0
06,06434,2,6,2,2,2,22,2021-12-26 12:15:00+01:00,22,2
06,06435,7,14,7,4,11,70,2021-12-26 12:15:00+01:00,63,5
06,06436,2,4,1,2,5,25,2021-12-26 12:15:00+01:00,25,5
06,06437,2,12,2,2,3,123,2021-12-26 12:15:00+01:00,123,3
06,06438,2,11,2,2,6,15,2021-12-26 12:15:00+01:00,15,6
06,06439,2,3,1,2,6,10,2021-12-26 12:15:00+01:00,10,6
06,06440,5,14,9,5,2,64,2021-12-26 12:15:00+01:00,64,2
06,06531,6,21,18,4,27,172,2021-12-26 12:15:00+01:00,155,22
06,06532,2,3,2,2,2,45,2021-12-26 12:15:00+01:00,45,2
06,06533,3,11,4,3,6,44,2021-12-26 12:15:00+01:00,44,6
06,06534,3,7,5,3,17,118,2021-12-26 12:15:00+01:00,118,17
06,06535,4,2,2,4,8,12,2021-12-26 12:15:00+01:00,12,8
06,06611,6,14,1,6,26,115,2021-12-26 12:15:00+01:00,115,26
06,06631,5,10,3,3,17,75,2021-12-26 12:15:00+01:00,67,14
06,06632,4,11,3,3,18,40,2021-12-26 12:15:00+01:00,38,13
06,06633,4,2,1,4,5,20,2021-12-26 12:15:00+01:00,20,5
06,06634,3,1,0,3,6,21,2021-12-26 12:15:00+01:00,21,6
06,06635,6,6,3,6,5,76,2021-12-26 12:15:00+01:00,76,5
06,06636,3,6,5,3,4,25,2021-12-26 12:15:00+01:00,25,4
07,07111,6,10,6,4,20,93,2021-12-26 12:15:00+01:00,78,16
07,07131,2,3,2,2,2,13,2021-12-26 12:15:00+01:00,13,2
07,07132,2,3,3,2,7,9,2021-12-26 12:15:00+01:00,9,7
07,07133,6,5,2,4,10,36,2021-12-26 12:15:00+01:00,29,3
07,07134,2,3,1,2,2,16,2021-12-26 12:15:00+01:00,16,2
07,07135,2,2,0,2,4,4,2021-12-26 12:15:00+01:00,4,4
07,07137,3,6,3,3,15,23,2021-12-26 12:15:00+01:00,23,15
07,07138,8,9,6,5,14,47,2021-12-26 12:15:00+01:00,39,9
07,07140,2,1,1,2,7,7,2021-12-26 12:15:00+01:00,7,7
07,07141,5,5,4,5,6,24,2021-12-26 12:15:00+01:00,24,6
07,07143,4,4,2,4,8,18,2021-12-26 12:15:00+01:00,18,8
07,07211,6,4,2,3,8,71,2021-12-26 12:15:00+01:00,60,7
07,07231,2,2,2,2,4,18,2021-12-26 12:15:00+01:00,18,4
07,07232,2,1,1,2,2,12,2021-12-26 12:15:00+01:00,12,2
07,07233,2,0,0,2,2,14,2021-12-26 12:15:00+01:00,14,2
07,07235,2,1,1,2,1,8,2021-12-26 12:15:00+01:00,8,1
07,07311,1,4,2,1,2,16,2021-12-26 12:15:00+01:00,16,2
07,07312,3,8,5,1,16,90,2021-12-26 12:15:00+01:00,79,14
07,07313,3,1,1,2,4,15,2021-12-26 12:15:00+01:00,14,1
07,07314,6,23,8,4,9,93,2021-12-26 12:15:00+01:00,80,6
07,07315,3,15,8,2,9,98,2021-12-26 12:15:00+01:00,84,5
07,07316,1,4,4,1,1,14,2021-12-26 12:15:00+01:00,14,1
07,07317,2,3,3,1,2,13,2021-12-26 12:15:00+01:00,11,0
07,07318,3,8,4,2,1,24,2021-12-26 12:15:00+01:00,23,1
07,07319,3,7,4,1,4,46,2021-12-26 12:15:00+01:00,26,2
07,07320,1,0,0,1,5,4,2021-12-26 12:15:00+01:00,4,5
07,07331,1,1,0,1,0,6,2021-12-26 12:15:00+01:00,6,0
07,07332,2,6,3,2,2,10,2021-12-26 12:15:00+01:00,10,2
07,07333,2,3,2,2,4,8,2021-12-26 12:15:00+01:00,8,4
07,07334,2,7,4,2,2,15,2021-12-26 12:15:00+01:00,15,2
07,07335,1,0,0,1,4,6,2021-12-26 12:15:00+01:00,6,4
07,07336,1,1,1,1,4,12,2021-12-26 12:15:00+01:00,12,4
07,07337,2,0,0,2,1,11,2021-12-26 12:15:00+01:00,11,1
07,07339,1,1,0,1,0,9,2021-12-26 12:15:00+01:00,9,0
07,07340,1,1,0,1,5,4,2021-12-26 12:15:00+01:00,4,5
08,08111,12,59,33,10,36,209,2021-12-26 12:15:00+01:00,190,33
08,08115,6,10,4,4,3,47,2021-12-26 12:15:00+01:00,37,1
08,08116,8,24,14,4,14,67,2021-12-26 12:15:00+01:00,59,6
08,08117,4,10,8,2,14,30,2021-12-26 12:15:00+01:00,28,4
08,08118,5,31,10,4,2,81,2021-12-26 12:15:00+01:00,80,1
08,08119,4,15,11,2,19,45,2021-12-26 12:15:00+01:00,40,11
08,08121,3,19,12,1,4,46,2021-12-26 12:15:00+01:00,36,4
08,08125,2,5,3,2,6,52,2021-12-26 12:15:00+01:00,52,6
08,08126,1,4,3,1,0,7,2021-12-26 12:15:00+01:00,7,0
08,08127,4,10,4,2,7,43,2021-12-26 12:15:00+01:00,39,3
08,08128,4,11,7,3,13,45,2021-12-26 12:15:00+01:00,33,9
08,08135,2,3,0,1,3,17,2021-12-26 12:15:00+01:00,14,0
08,08136,8,10,6,4,12,57,2021-12-26 12:15:00+01:00,45,7
08,08211,3,6,3,1,5,17,2021-12-26 12:15:00+01:00,11,1
08,08212,6,23,14,4,7,101,2021-12-26 12:15:00+01:00,92,4
08,08215,3,12,6,3,5,46,2021-12-26 12:15:00+01:00,46,5
08,08216,2,1,0,2,1,9,2021-12-26 12:15:00+01:00,9,1
08,08221,8,39,27,6,16,196,2021-12-26 12:15:00+01:00,168,8
08,08222,6,41,30,3,9,118,2021-12-26 12:15:00+01:00,102,2
08,08225,3,4,2,3,8,15,2021-12-26 12:15:00+01:00,15,8
08,08226,4,5,4,4,4,35,2021-12-26 12:15:00+01:00,35,4
08,08231,4,15,7,2,7,56,2021-12-26 12:15:00+01:00,48,4
08,08235,3,4,2,3,4,20,2021-12-26 12:15:00+01:00,20,4
08,08236,2,1,0,2,3,10,2021-12-26 12:15:00+01:00,10,3
08,08237,1,4,2,1,0,12,2021-12-26 12:15:00+01:00,12,0
08,08311,7,35,25,4,44,158,2021-12-26 12:15:00+01:00,134,32
08,08315,3,1,0,3,3,26,2021-12-26 12:15:00+01:00,26,3
08,08316,4,6,1,4,3,99,2021-12-26 12:15:00+01:00,99,3
08,08317,8,18,4,6,21,65,2021-12-26 12:15:00+01:00,57,14
08,08325,2,7,4,2,3,10,2021-12-26 12:15:00+01:00,10,3
08,08326,6,20,6,2,4,57,2021-12-26 12:15:00+01:00,47,3
08,08327,1,6,3,1,2,10,2021-12-26 12:15:00+01:00,10,2
08,08335,10,13,5,6,25,65,2021-12-26 12:15:00+01:00,50,21
08,08336,2,4,2,2,10,24,2021-12-26 12:15:00+01:00,12,6
08,08337,1,5,3,1,0,10,2021-12-26 12:15:00+01:00,10,0
08,08415,3,10,8,1,18,26,2021-12-26 12:15:00+01:00,16,4
08,08416,5,26,23,2,9,95,2021-12-26 12:15:00+01:00,70,5
08,08417,2,11,2,2,0,24,2021-12-26 12:15:00+01:00,24,0
08,08421,5,22,17,4,16,108,2021-12-26 12:15:00+01:00,90,13
08,08425,2,3,2,2,3,13,2021-12-26 12:15:00+01:00,13,3
08,08426,1,4,1,1,1,15,2021-12-26 12:15:00+01:00,15,1
08,08435,5,8,7,3,22,31,2021-12-26 12:15:00+01:00,30,19
08,08436,6,14,5,4,17,47,2021-12-26 12:15:00+01:00,44,8
08,08437,2,5,1,2,3,7,2021-12-26 12:15:00+01:00,7,3
09,09161,1,11,8,1,14,35,2021-12-26 12:15:00+01:00,35,14
09,09162,35,120,76,24,48,497,2021-12-26 12:15:00+01:00,433,30
09,09163,3,7,3,1,8,36,2021-12-26 12:15:00+01:00,28,2
09,09171,3,5,5,2,1,26,2021-12-26 12:15:00+01:00,19,1
09,09172,3,3,3,3,3,16,2021-12-26 12:15:00+01:00,16,3
09,09173,2,11,4,2,5,26,2021-12-26 12:15:00+01:00,26,5
09,09174,1,8,3,1,0,28,2021-12-26 12:15:00+01:00,28,0
09,09175,1,4,4,1,6,14,2021-12-26 12:15:00+01:00,14,6
09,09176,3,15,9,3,5,41,2021-12-26 12:15:00+01:00,41,5
09,09177,1,2,1,1,5,13,2021-12-26 12:15:00+01:00,13,5
09,09178,1,2,2,1,4,11,2021-12-26 12:15:00+01:00,11,4
09,09179,1,1,1,1,3,7,2021-12-26 12:15:00+01:00,7,3
09,09180,4,14,6,2,7,52,2021-12-26 12:15:00+01:00,48,4
09,09181,2,4,1,1,2,12,2021-12-26 12:15:00+01:00,11,0
09,09182,1,2,2,1,5,19,2021-12-26 12:15:00+01:00,19,5
09,09183,1,3,3,1,0,15,2021-12-26 12:15:00+01:00,15,0
09,09184,2,1,1,2,0,6,2021-12-26 12:15:00+01:00,6,0
09,09185,4,5,3,2,8,27,2021-12-26 12:15:00+01:00,13,2
09,09186,1,2,1,1,2,6,2021-12-26 12:15:00+01:00,6,2
09,09187,5,18,13,5,10,54,2021-12-26 12:15:00+01:00,54,10
09,09188,6,9,5,5,1,42,2021-12-26 12:15:00+01:00,41,0
09,09189,3,15,9,2,8,45,2021-12-26 12:15:00+01:00,37,3
09,09190,3,4,1,3,12,11,2021-12-26 12:15:00+01:00,11,12
09,09261,5,6,6,3,6,51,2021-12-26 12:15:00+01:00,36,1
09,09262,4,10,3,2,9,37,2021-12-26 12:15:00+01:00,30,2
09,09263,1,5,3,1,5,22,2021-12-26 12:15:00+01:00,22,5
09,09271,2,12,9,2,12,22,2021-12-26 12:15:00+01:00,22,12
09,09272,2,4,3,2,1,17,2021-12-26 12:15:00+01:00,17,1
09,09273,3,3,0,3,8,6,2021-12-26 12:15:00+01:00,6,8
09,09274,1,2,2,1,1,5,2021-12-26 12:15:00+01:00,5,1
09,09275,2,5,2,2,3,22,2021-12-26 12:15:00+01:00,22,3
09,09276,2,4,2,2,4,10,2021-12-26 12:15:00+01:00,10,4
09,09277,2,2,1,2,4,12,2021-12-26 12:15:00+01:00,12,4
09,09278,2,8,6,2,3,9,2021-12-26 12:15:00+01:00,9,3
09,09279,2,0,0,2,0,12,2021-12-26 12:15:00+01:00,12,0
09,09361,3,8,3,1,16,29,2021-12-26 12:15:00+01:00,22,12
09,09362,7,47,35,4,31,180,2021-12-26 12:15:00+01:00,164,20
09,09363,3,11,7,1,11,43,2021-12-26 12:15:00+01:00,40,4
09,09371,1,6,4,1,5,9,2021-12-26 12:15:00+01:00,9,5
09,09372,1,5,4,1,0,9,2021-12-26 12:15:00+01:00,9,0
09,09373,1,6,4,1,0,22,2021-12-26 12:15:00+01:00,22,0
09,09375,2,4,4,2,0,10,2021-12-26 12:15:00+01:00,10,0
09,09376,4,6,5,4,7,19,2021-12-26 12:15:00+01:00,19,7
09,09377,2,3,2,2,0,12,2021-12-26 12:15:00+01:00,12,0
09,09461,4,10,5,1,10,43,2021-12-26 12:15:00+01:00,28,5
09,09462,7,5,4,2,6,53,2021-12-26 12:15:00+01:00,48,3
09,09463,3,9,7,1,7,36,2021-12-26 12:15:00+01:00,30,4
09,09464,3,4,1,1,11,23,2021-12-26 12:15:00+01:00,23,5
09,09471,2,1,0,2,10,6,2021-12-26 12:15:00+01:00,6,10
09,09472,1,0,0,1,2,4,2021-12-26 12:15:00+01:00,4,2
09,09474,2,1,1,2,4,10,2021-12-26 12:15:00+01:00,10,4
09,09475,2,3,3,2,7,10,2021-12-26 12:15:00+01:00,10,7
09,09476,1,6,3,1,2,12,2021-12-26 12:15:00+01:00,12,2
09,09477,1,2,0,1,3,24,2021-12-26 12:15:00+01:00,24,3
09,09478,3,5,5,3,4,34,2021-12-26 12:15:00+01:00,34,4
09,09479,2,3,1,2,9,9,2021-12-26 12:15:00+01:00,9,9
09,09561,2,5,4,2,6,19,2021-12-26 12:15:00+01:00,19,6
09,09562,5,29,24,3,7,113,2021-12-26 12:15:00+01:00,98,4
09,09563,3,5,2,1,9,36,2021-12-26 12:15:00+01:00,34,2
09,09564,12,42,29,6,39,154,2021-12-26 12:15:00+01:00,134,22
09,09565,1,2,0,1,0,5,2021-12-26 12:15:00+01:00,5,0
09,09571,3,2,2,3,7,13,2021-12-26 12:15:00+01:00,13,7
09,09572,1,2,2,1,1,2,2021-12-26 12:15:00+01:00,2,1
09,09574,3,6,2,3,1,16,2021-12-26 12:15:00+01:00,16,1
09,09575,2,3,1,2,2,31,2021-12-26 12:15:00+01:00,31,2
09,09576,1,1,0,1,1,6,2021-12-26 12:15:00+01:00,6,1
09,09577,2,2,2,2,7,9,2021-12-26 12:15:00+01:00,9,7
09,09661,3,11,6,1,2,46,2021-12-26 12:15:00+01:00,34,2
09,09662,4,16,8,2,8,55,2021-12-26 12:15:00+01:00,42,7
09,09663,5,13,7,3,39,89,2021-12-26 12:15:00+01:00,89,35
09,09671,1,2,1,1,2,4,2021-12-26 12:15:00+01:00,4,2
09,09672,4,7,4,4,4,31,2021-12-26 12:15:00+01:00,31,4
09,09673,1,12,7,1,30,108,2021-12-26 12:15:00+01:00,108,30
09,09674,2,1,0,2,3,3,2021-12-26 12:15:00+01:00,3,3
09,09675,1,1,0,1,3,3,2021-12-26 12:15:00+01:00,3,3
09,09676,1,3,3,1,0,9,2021-12-26 12:15:00+01:00,9,0
09,09677,1,4,3,1,1,6,2021-12-26 12:15:00+01:00,6,1
09,09678,2,2,1,2,3,3,2021-12-26 12:15:00+01:00,3,3
09,09679,1,1,0,1,3,6,2021-12-26 12:15:00+01:00,6,3
09,09761,6,27,13,3,25,118,2021-12-26 12:15:00+01:00,81,12
09,09762,1,6,3,1,6,14,2021-12-26 12:15:00+01:00,14,6
09,09763,3,6,6,1,5,39,2021-12-26 12:15:00+01:00,26,0
09,09764,3,10,6,1,0,28,2021-12-26 12:15:00+01:00,20,0
09,09771,2,6,2,2,1,13,2021-12-26 12:15:00+01:00,13,1
09,09772,2,3,3,2,4,9,2021-12-26 12:15:00+01:00,9,4
09,09773,2,5,3,2,6,8,2021-12-26 12:15:00+01:00,8,6
09,09774,4,13,5,4,11,43,2021-12-26 12:15:00+01:00,43,11
09,09775,2,5,3,2,7,15,2021-12-26 12:15:00+01:00,15,7
09,09776,2,0,0,2,4,8,2021-12-26 12:15:00+01:00,8,4
09,09777,3,5,2,3,3,12,2021-12-26 12:15:00+01:00,12,3
09,09778,2,5,2,2,3,12,2021-12-26 12:15:00+01:00,12,3
09,09779,3,8,5,3,4,21,2021-12-26 12:15:00+01:00,21,4
09,09780,2,5,3,2,2,10,2021-12-26 12:15:00+01:00,10,2
10,10041,9,33,8,7,24,152,2021-12-26 12:15:00+01:00,140,20
10,10042,1,1,0,1,6,6,2021-12-26 12:15:00+01:00,6,6
10,10043,4,3,2,2,7,29,2021-12-26 12:15:00+01:00,25,1
10,10044,4,12,11,3,13,47,2021-12-26 12:15:00+01:00,39,8
10,10045,4,20,13,2,26,131,2021-12-26 12:15:00+01:00,119,22
10,10046,1,4,3,1,4,10,2021-12-26 12:15:00+01:00,10,4
11,11000,68,211,155,41,150,1014,2021-12-26 12:15:00+01:00,909,123
12,12051,4,8,3,3,17,48,2021-12-26 12:15:00+01:00,41,8
12,12052,3,23,11,2,11,74,2021-12-26 12:15:00+01:00,67,6
12,12053,1,7,3,1,5,9,2021-12-26 12:15:00+01:00,9,5
12,12054,6,16,10,4,11,55,2021-12-26 12:15:00+01:00,39,5
12,12060,2,11,6,2,6,60,2021-12-26 12:15:00+01:00,60,6
12,12061,5,9,6,5,8,27,2021-12-26 12:15:00+01:00,27,8
12,12062,3,3,0,3,7,11,2021-12-26 12:15:00+01:00,11,7
12,12063,4,4,2,2,5,16,2021-12-26 12:15:00+01:00,16,1
12,12064,3,9,6,3,3,20,2021-12-26 12:15:00+01:00,20,3
12,12065,5,7,2,5,11,28,2021-12-26 12:15:00+01:00,28,11
12,12066,1,7,1,1,0,17,2021-12-26 12:15:00+01:00,17,0
12,12067,3,25,13,3,15,55,2021-12-26 12:15:00+01:00,55,15
12,12068,3,4,2,3,9,39,2021-12-26 12:15:00+01:00,39,9
12,12069,3,12,6,3,7,59,2021-12-26 12:15:00+01:00,59,7
12,12070,2,5,4,2,7,7,2021-12-26 12:15:00+01:00,7,7
12,12071,3,7,3,3,6,12,2021-12-26 12:15:00+01:00,12,6
12,12072,2,2,0,2,5,9,2021-12-26 12:15:00+01:00,9,5
12,12073,4,6,1,4,7,21,2021-12-26 12:15:00+01:00,21,7
13,13003,4,18,14,2,37,78,2021-12-26 12:15:00+01:00,69,22
13,13004,3,6,3,1,13,59,2021-12-26 12:15:00+01:00,51,1
13,13071,7,18,8,5,13,70,2021-12-26 12:15:00+01:00,63,7
13,13072,6,8,3,4,14,32,2021-12-26 12:15:00+01:00,32,14
13,13073,4,14,11,4,16,41,2021-12-26 12:15:00+01:00,41,16
13,13074,2,0,0,2,6,11,2021-12-26 12:15:00+01:00,11,6
13,13075,9,21,8,7,32,140,2021-12-26 12:15:00+01:00,125,27
13,13076,6,7,2,6,17,65,2021-12-26 12:15:00+01:00,65,17
14,14511,7,41,29,3,17,150,2021-12-26 12:15:00+01:00,135,6
14,14521,7,42,29,6,16,74,2021-12-26 12:15:00+01:00,72,14
14,14522,5,27,17,5,14,35,2021-12-26 12:15:00+01:00,35,14
14,14523,6,23,14,5,23,48,2021-12-26 12:15:00+01:00,48,19
14,14524,6,36,27,5,18,83,2021-12-26 12:15:00+01:00,81,18
14,14612,17,85,55,6,51,228,2021-12-26 12:15:00+01:00,204,45
14,14625,7,32,22,6,15,52,2021-12-26 12:15:00+01:00,52,15
14,14626,7,23,12,6,11,53,2021-12-26 12:15:00+01:00,48,10
14,14627,5,37,20,5,8,59,2021-12-26 12:15:00+01:00,59,8
14,14628,6,81,13,6,7,109,2021-12-26 12:15:00+01:00,109,7
14,14713,11,58,39,7,63,280,2021-12-26 12:15:00+01:00,253,38
14,14729,4,9,7,3,12,46,2021-12-26 12:15:00+01:00,40,10
14,14730,8,10,8,8,15,40,2021-12-26 12:15:00+01:00,40,15
15,15001,3,5,4,1,12,22,2021-12-26 12:15:00+01:00,19,3
15,15002,10,39,24,5,47,230,2021-12-26 12:15:00+01:00,215,33
